Module,Gene,Probes,Module_gene,Function,Cluter,Cluster_location,position
M15.37,VNN2,1758864,M15.37_VNN2,Inflammation,A35,4,A35.4
M15.37,WARS,2337655,M15.37_WARS,Inflammation,A35,4,A35.4
M15.37,WSB1,1664802,M15.37_WSB1,Inflammation,A35,4,A35.4
M15.38,ABHD14A,1794213,M15.38_ABHD14A,T cells,A1,29,A1.29
M15.38,C11ORF1,2128967,M15.38_C11ORF1,T cells,A1,29,A1.29
M15.38,C16ORF30,1751559,M15.38_C16ORF30,T cells,A1,29,A1.29
M15.38,CA5B,1672807,M15.38_CA5B,T cells,A1,29,A1.29
M15.38,CD248,1726589,M15.38_CD248,T cells,A1,29,A1.29
M15.38,CD27,1688959,M15.38_CD27,T cells,A1,29,A1.29
M15.38,CD3E,1739794,M15.38_CD3E,T cells,A1,29,A1.29
M15.38,CLECL1,1782729,M15.38_CLECL1,T cells,A1,29,A1.29
M15.38,DBP,1715555,M15.38_DBP,T cells,A1,29,A1.29
M15.38,DPH4,1685930,M15.38_DPH4,T cells,A1,29,A1.29
M15.38,EBI2,2168217,M15.38_EBI2,T cells,A1,29,A1.29
M15.38,FAM102A,2401779,M15.38_FAM102A,T cells,A1,29,A1.29
M15.38,FLT3LG,2091412,M15.38_FLT3LG,T cells,A1,29,A1.29
M15.38,GNPDA2,1691567,M15.38_GNPDA2,T cells,A1,29,A1.29
M15.38,GPA33,1729170,M15.38_GPA33,T cells,A1,29,A1.29
M15.38,HLA-DQB1,1661266,M15.38_HLA-DQB1,T cells,A1,29,A1.29
M15.38,HS.355933,1915076,M15.38_HS.355933,T cells,A1,29,A1.29
M15.38,HS.481464,1836218,M15.38_HS.481464,T cells,A1,29,A1.29
M15.38,HSF2,1800311,M15.38_HSF2,T cells,A1,29,A1.29
M15.38,IL7R,2342579,M15.38_IL7R,T cells,A1,29,A1.29
M15.38,ITGB3BP,1692790,M15.38_ITGB3BP,T cells,A1,29,A1.29
M15.38,ITM2A,2076602,M15.38_ITM2A,T cells,A1,29,A1.29
M15.38,LOC642161,1651403,M15.38_LOC642161,T cells,A1,29,A1.29
M15.38,LOC729101,1749612,M15.38_LOC729101,T cells,A1,29,A1.29
M15.38,MGC3196,2263144,M15.38_MGC3196,T cells,A1,29,A1.29
M15.38,PLCG1,1740160,M15.38_PLCG1,T cells,A1,29,A1.29
M15.38,RASGRP1,1768958,M15.38_RASGRP1,T cells,A1,29,A1.29
M15.38,SCML1,1776653,M15.38_SCML1,T cells,A1,29,A1.29
M15.38,SLAMF1,1770768,M15.38_SLAMF1,T cells,A1,29,A1.29
M15.38,SLAMF6,1760109,M15.38_SLAMF6,T cells,A1,29,A1.29
M15.38,SLC16A10,1782938,M15.38_SLC16A10,T cells,A1,29,A1.29
M15.38,SOX8,1789244,M15.38_SOX8,T cells,A1,29,A1.29
M15.39,ABR,1672878,M15.39_ABR,TBD,A8,4,A8.4
M15.39,ACTR1A,1792314,M15.39_ACTR1A,TBD,A8,4,A8.4
M15.39,AP1M1,1754738,M15.39_AP1M1,TBD,A8,4,A8.4
M15.39,ARFGAP2,1769250,M15.39_ARFGAP2,TBD,A8,4,A8.4
M15.39,BRMS1,2398432,M15.39_BRMS1,TBD,A8,4,A8.4
M15.39,BTBD12,1732885,M15.39_BTBD12,TBD,A8,4,A8.4
M15.39,C14ORF93,1724897,M15.39_C14ORF93,TBD,A8,4,A8.4
M15.39,C6ORF47,1795286,M15.39_C6ORF47,TBD,A8,4,A8.4
M15.39,CCDC101,1684789,M15.39_CCDC101,TBD,A8,4,A8.4
M15.39,CLK3,2320336,M15.39_CLK3,TBD,A8,4,A8.4
M15.39,COASY,1753498,M15.39_COASY,TBD,A8,4,A8.4
M15.39,EIF3B,2379469,M15.39_EIF3B,TBD,A8,4,A8.4
M15.39,FBXO18,1729430,M15.39_FBXO18,TBD,A8,4,A8.4
M15.39,IKBKG,1707308,M15.39_IKBKG,TBD,A8,4,A8.4
M15.39,JOSD1,1668535,M15.39_JOSD1,TBD,A8,4,A8.4
M15.39,LTB,2376205,M15.39_LTB,TBD,A8,4,A8.4
M15.39,MFSD10,1674874,M15.39_MFSD10,TBD,A8,4,A8.4
M15.39,MGC10997,2147251,M15.39_MGC10997,TBD,A8,4,A8.4
M15.39,MGC3731,1759991,M15.39_MGC3731,TBD,A8,4,A8.4
M15.39,NDST2,2206344,M15.39_NDST2,TBD,A8,4,A8.4
M15.39,RAB40C,1712705,M15.39_RAB40C,TBD,A8,4,A8.4
M15.39,RHBDD1,2209766,M15.39_RHBDD1,TBD,A8,4,A8.4
M15.39,RPRC1,1777906,M15.39_RPRC1,TBD,A8,4,A8.4
M15.39,SRF,1803398,M15.39_SRF,TBD,A8,4,A8.4
M15.39,TAPBPL,1805449,M15.39_TAPBPL,TBD,A8,4,A8.4
M15.39,TCEB3,1808110,M15.39_TCEB3,TBD,A8,4,A8.4
M15.39,TMEM115,1712035,M15.39_TMEM115,TBD,A8,4,A8.4
M15.39,TNFRSF14,1697409,M15.39_TNFRSF14,TBD,A8,4,A8.4
M15.39,TUBG1,1695731,M15.39_TUBG1,TBD,A8,4,A8.4
M15.39,WWP2,1659703,M15.39_WWP2,TBD,A8,4,A8.4
M15.39,ZDHHC5,1679358,M15.39_ZDHHC5,TBD,A8,4,A8.4
M15.39,ZNF672,1669094,M15.39_ZNF672,TBD,A8,4,A8.4
M15.40,C1GALT1C1,2401730,M15.40_C1GALT1C1,Gene transcription,A6,5,A6.5
M15.40,C1ORF35,1790202,M15.40_C1ORF35,Gene transcription,A6,5,A6.5
M15.40,C21ORF91,2110496,M15.40_C21ORF91,Gene transcription,A6,5,A6.5
M15.40,COASY,2352326,M15.40_COASY,Gene transcription,A6,5,A6.5
M15.40,CSGLCA-T,1772991,M15.40_CSGLCA-T,Gene transcription,A6,5,A6.5
M15.40,CSNK1G3,1652024,M15.40_CSNK1G3,Gene transcription,A6,5,A6.5
M15.40,CTDSPL2,1665655,M15.40_CTDSPL2,Gene transcription,A6,5,A6.5
M15.40,DHX36,2100000,M15.40_DHX36,Gene transcription,A6,5,A6.5
M15.40,ECT2,1717173,M15.40_ECT2,Gene transcription,A6,5,A6.5
M15.40,EFTUD1,2404629,M15.40_EFTUD1,Gene transcription,A6,5,A6.5
M15.40,GAB3,1805979,M15.40_GAB3,Gene transcription,A6,5,A6.5
M15.40,HIC2,1652762,M15.40_HIC2,Gene transcription,A6,5,A6.5
M15.40,HIVEP1,1735548,M15.40_HIVEP1,Gene transcription,A6,5,A6.5
M15.40,HS.125056,1862521,M15.40_HS.125056,Gene transcription,A6,5,A6.5
M15.40,HS.334831,1911605,M15.40_HS.334831,Gene transcription,A6,5,A6.5
M15.40,JUN,1806023,M15.40_JUN,Gene transcription,A6,5,A6.5
M15.40,KIF3B,2081398,M15.40_KIF3B,Gene transcription,A6,5,A6.5
M15.40,NSUN5,2408400,M15.40_NSUN5,Gene transcription,A6,5,A6.5
M15.40,PIGK,1772743,M15.40_PIGK,Gene transcription,A6,5,A6.5
M15.40,RBBP8,2363621,M15.40_RBBP8,Gene transcription,A6,5,A6.5
M15.40,RBJ,1810436,M15.40_RBJ,Gene transcription,A6,5,A6.5
M15.40,RBM10,1765082,M15.40_RBM10,Gene transcription,A6,5,A6.5
M15.40,RCAN1,2367239,M15.40_RCAN1,Gene transcription,A6,5,A6.5
M15.40,SFRS16,2146566,M15.40_SFRS16,Gene transcription,A6,5,A6.5
M15.40,SLC39A11,1742705,M15.40_SLC39A11,Gene transcription,A6,5,A6.5
M15.40,SPCS3,1667707,M15.40_SPCS3,Gene transcription,A6,5,A6.5
M15.40,SRRM1L,1661664,M15.40_SRRM1L,Gene transcription,A6,5,A6.5
M15.40,TGFBRAP1,1696870,M15.40_TGFBRAP1,Gene transcription,A6,5,A6.5
M15.40,TMEM170,2212590,M15.40_TMEM170,Gene transcription,A6,5,A6.5
M15.40,VPS39,1770388,M15.40_VPS39,Gene transcription,A6,5,A6.5
M15.40,ZMYND8,2386179,M15.40_ZMYND8,Gene transcription,A6,5,A6.5
M15.41,AEBP2,1803376,M15.41_AEBP2,TBD,A2,29,A2.29
M15.41,ANAPC10,1770378,M15.41_ANAPC10,TBD,A2,29,A2.29
M15.41,ANKRD39,1710979,M15.41_ANKRD39,TBD,A2,29,A2.29
M15.41,C3ORF14,2224486,M15.41_C3ORF14,TBD,A2,29,A2.29
M15.41,CIAPIN1,1735199,M15.41_CIAPIN1,TBD,A2,29,A2.29
M15.41,CKAP2,2181060,M15.41_CKAP2,TBD,A2,29,A2.29
M15.41,CPSF3L,1762316,M15.41_CPSF3L,TBD,A2,29,A2.29
M15.41,DTWD1,1740861,M15.41_DTWD1,TBD,A2,29,A2.29
M15.41,FTSJ2,1815933,M15.41_FTSJ2,TBD,A2,29,A2.29
M15.41,HYLS1,1747078,M15.41_HYLS1,TBD,A2,29,A2.29
M15.41,KIAA1143,1752273,M15.41_KIAA1143,TBD,A2,29,A2.29
M15.41,LOC441150,1743755,M15.41_LOC441150,TBD,A2,29,A2.29
M15.41,MUSK,1791190,M15.41_MUSK,TBD,A2,29,A2.29
M15.41,OSBPL3,2328378,M15.41_OSBPL3,TBD,A2,29,A2.29
M15.41,PCCA,1714384,M15.41_PCCA,TBD,A2,29,A2.29
M15.41,PIGH,1798395,M15.41_PIGH,TBD,A2,29,A2.29
M15.41,POFUT2,1701482,M15.41_POFUT2,TBD,A2,29,A2.29
M15.41,POLR2L,1670037,M15.41_POLR2L,TBD,A2,29,A2.29
M15.41,PRIM1,1694502,M15.41_PRIM1,TBD,A2,29,A2.29
M15.41,RAB33A,1724708,M15.41_RAB33A,TBD,A2,29,A2.29
M15.41,RAP1GDS1,2106167,M15.41_RAP1GDS1,TBD,A2,29,A2.29
M15.41,RNF26,1762787,M15.41_RNF26,TBD,A2,29,A2.29
M15.41,SMARCAD1,1741976,M15.41_SMARCAD1,TBD,A2,29,A2.29
M15.41,SOX4,1815745,M15.41_SOX4,TBD,A2,29,A2.29
M15.41,SUMF2,1685371,M15.41_SUMF2,TBD,A2,29,A2.29
M15.41,UBTF,1806946,M15.41_UBTF,TBD,A2,29,A2.29
M15.41,UGDH,1729563,M15.41_UGDH,TBD,A2,29,A2.29
M15.41,WDR92,1662065,M15.41_WDR92,TBD,A2,29,A2.29
M15.41,ZNF2,1687884,M15.41_ZNF2,TBD,A2,29,A2.29
M15.41,ZNF696,1712517,M15.41_ZNF696,TBD,A2,29,A2.29
M15.41,ZNF821,2151075,M15.41_ZNF821,TBD,A2,29,A2.29
M15.42,BTBD1,2411264,M15.42_BTBD1,Gene transcription,A6,6,A6.6
M15.42,CD2AP,1730433,M15.42_CD2AP,Gene transcription,A6,6,A6.6
M15.42,CEP57,1791568,M15.42_CEP57,Gene transcription,A6,6,A6.6
M15.42,CFDP1,1800837,M15.42_CFDP1,Gene transcription,A6,6,A6.6
M15.42,COG3,2129715,M15.42_COG3,Gene transcription,A6,6,A6.6
M15.42,COG5,2399877,M15.42_COG5,Gene transcription,A6,6,A6.6
M15.42,ESCO1,1682233,M15.42_ESCO1,Gene transcription,A6,6,A6.6
M15.42,FAM36A,1808584,M15.42_FAM36A,Gene transcription,A6,6,A6.6
M15.42,GOPC,2388585,M15.42_GOPC,Gene transcription,A6,6,A6.6
M15.42,HADHB,2197846,M15.42_HADHB,Gene transcription,A6,6,A6.6
M15.42,HIVEP2,1745447,M15.42_HIVEP2,Gene transcription,A6,6,A6.6
M15.42,HNRPLL,1791575,M15.42_HNRPLL,Gene transcription,A6,6,A6.6
M15.42,HS.536748,1908989,M15.42_HS.536748,Gene transcription,A6,6,A6.6
M15.42,KIAA0947,1772658,M15.42_KIAA0947,Gene transcription,A6,6,A6.6
M15.42,MYC,2110908,M15.42_MYC,Gene transcription,A6,6,A6.6
M15.42,P4HA1,1693334,M15.42_P4HA1,Gene transcription,A6,6,A6.6
M15.42,PHF3,2057826,M15.42_PHF3,Gene transcription,A6,6,A6.6
M15.42,PIK3CA,1705468,M15.42_PIK3CA,Gene transcription,A6,6,A6.6
M15.42,PPP2CB,1768582,M15.42_PPP2CB,Gene transcription,A6,6,A6.6
M15.42,PSPC1,1724490,M15.42_PSPC1,Gene transcription,A6,6,A6.6
M15.42,PUS3,2097185,M15.42_PUS3,Gene transcription,A6,6,A6.6
M15.42,REL,1766085,M15.42_REL,Gene transcription,A6,6,A6.6
M15.42,SNW1,1688413,M15.42_SNW1,Gene transcription,A6,6,A6.6
M15.42,SRPK2,1669215,M15.42_SRPK2,Gene transcription,A6,6,A6.6
M15.42,TMEM199,1748481,M15.42_TMEM199,Gene transcription,A6,6,A6.6
M15.42,TOX4,1743131,M15.42_TOX4,Gene transcription,A6,6,A6.6
M15.42,UBIAD1,1651872,M15.42_UBIAD1,Gene transcription,A6,6,A6.6
M15.42,VPS26,1781039,M15.42_VPS26,Gene transcription,A6,6,A6.6
M15.42,ZBTB11,1691395,M15.42_ZBTB11,Gene transcription,A6,6,A6.6
M15.42,ZNF259,1753790,M15.42_ZNF259,Gene transcription,A6,6,A6.6
M15.43,CAMK2G,2359601,M15.43_CAMK2G,TBD,A35,19,A35.19
M15.43,CLEC4E,1771664,M15.43_CLEC4E,TBD,A35,19,A35.19
M15.43,COL18A1,1806733,M15.43_COL18A1,TBD,A35,19,A35.19
M15.43,COP1,1724474,M15.43_COP1,TBD,A35,19,A35.19
M15.43,CPEB4,1722025,M15.43_CPEB4,TBD,A35,19,A35.19
M15.43,DHRS13,1790781,M15.43_DHRS13,TBD,A35,19,A35.19
M15.43,FYB,2280548,M15.43_FYB,TBD,A35,19,A35.19
M15.43,GAST,1712721,M15.43_GAST,TBD,A35,19,A35.19
M15.43,GSN,1801043,M15.43_GSN,TBD,A35,19,A35.19
M15.43,HIP1,1701403,M15.43_HIP1,TBD,A35,19,A35.19
M15.43,HIST1H2BE,1687947,M15.43_HIST1H2BE,TBD,A35,19,A35.19
M15.43,HIST1H3D,1721127,M15.43_HIST1H3D,TBD,A35,19,A35.19
M15.43,HS.467586,1845157,M15.43_HS.467586,TBD,A35,19,A35.19
M15.43,LOC440900,1770994,M15.43_LOC440900,TBD,A35,19,A35.19
M15.43,LOC646144,1661647,M15.43_LOC646144,TBD,A35,19,A35.19
M15.43,LRRC25,1766487,M15.43_LRRC25,TBD,A35,19,A35.19
M15.43,MCTP1,1654685,M15.43_MCTP1,TBD,A35,19,A35.19
M15.43,MEFV,1804738,M15.43_MEFV,TBD,A35,19,A35.19
M15.43,MGC18216,1744023,M15.43_MGC18216,TBD,A35,19,A35.19
M15.43,MTMR3,2380605,M15.43_MTMR3,TBD,A35,19,A35.19
M15.43,PGCP,1713031,M15.43_PGCP,TBD,A35,19,A35.19
M15.43,PLXNC1,2117623,M15.43_PLXNC1,TBD,A35,19,A35.19
M15.43,PTPRC,2340217,M15.43_PTPRC,TBD,A35,19,A35.19
M15.43,RCN3,1809850,M15.43_RCN3,TBD,A35,19,A35.19
M15.43,STOM,1696419,M15.43_STOM,TBD,A35,19,A35.19
M15.43,SVIL,1690754,M15.43_SVIL,TBD,A35,19,A35.19
M15.43,TLE3,2234412,M15.43_TLE3,TBD,A35,19,A35.19
M15.43,TMEM176A,1791511,M15.43_TMEM176A,TBD,A35,19,A35.19
M15.43,TNFSF14,1661343,M15.43_TNFSF14,TBD,A35,19,A35.19
M15.43,TXNRD1,2324421,M15.43_TXNRD1,TBD,A35,19,A35.19
M15.44,ARHGEF18,1664016,M15.44_ARHGEF18,Protein modification,A3,1,A3.1
M15.44,CREB3L2,1751097,M15.44_CREB3L2,Protein modification,A3,1,A3.1
M15.44,DARS,1813836,M15.44_DARS,Protein modification,A3,1,A3.1
M15.44,DMTF1,1750075,M15.44_DMTF1,Protein modification,A3,1,A3.1
M15.44,EIF4ENIF1,1794967,M15.44_EIF4ENIF1,Protein modification,A3,1,A3.1
M15.44,FAM76B,2130514,M15.44_FAM76B,Protein modification,A3,1,A3.1
M15.44,FNBP1,1797342,M15.44_FNBP1,Protein modification,A3,1,A3.1
M15.44,HS.371609,1865764,M15.44_HS.371609,Protein modification,A3,1,A3.1
M15.44,KLHL7,1674458,M15.44_KLHL7,Protein modification,A3,1,A3.1
M15.44,LOC388474,1682873,M15.44_LOC388474,Protein modification,A3,1,A3.1
M15.44,LOC554203,1704431,M15.44_LOC554203,Protein modification,A3,1,A3.1
M15.44,LOC728772,1751941,M15.44_LOC728772,Protein modification,A3,1,A3.1
M15.44,LOC730316,1662130,M15.44_LOC730316,Protein modification,A3,1,A3.1
M15.44,LONP2,1691480,M15.44_LONP2,Protein modification,A3,1,A3.1
M15.44,LYPLAL1,2142117,M15.44_LYPLAL1,Protein modification,A3,1,A3.1
M15.44,PABPC1,1761155,M15.44_PABPC1,Protein modification,A3,1,A3.1
M15.44,PHF20,1813657,M15.44_PHF20,Protein modification,A3,1,A3.1
M15.44,PSCD1,1694084,M15.44_PSCD1,Protein modification,A3,1,A3.1
M15.44,PTBP1,1655154,M15.44_PTBP1,Protein modification,A3,1,A3.1
M15.44,RBM16,1681675,M15.44_RBM16,Protein modification,A3,1,A3.1
M15.44,RHBDD1,1681543,M15.44_RHBDD1,Protein modification,A3,1,A3.1
M15.44,TCFL5,1814247,M15.44_TCFL5,Protein modification,A3,1,A3.1
M15.44,TNRC15,1750718,M15.44_TNRC15,Protein modification,A3,1,A3.1
M15.44,TXNDC12,1783753,M15.44_TXNDC12,Protein modification,A3,1,A3.1
M15.44,VAMP4,1664175,M15.44_VAMP4,Protein modification,A3,1,A3.1
M15.44,ZNF294,1760360,M15.44_ZNF294,Protein modification,A3,1,A3.1
M15.44,ZNF398,2344047,M15.44_ZNF398,Protein modification,A3,1,A3.1
M15.44,ZNF518A,1742541,M15.44_ZNF518A,Protein modification,A3,1,A3.1
M15.45,BET1,1684042,M15.45_BET1,Platelet,A6,18,A6.18
M15.45,C1ORF124,1655485,M15.45_C1ORF124,Platelet,A6,18,A6.18
M15.45,C22ORF39,1804884,M15.45_C22ORF39,Platelet,A6,18,A6.18
M15.45,CCDC112,1761101,M15.45_CCDC112,Platelet,A6,18,A6.18
M15.45,CCDC146,1790555,M15.45_CCDC146,Platelet,A6,18,A6.18
M15.45,CKAP2,1674411,M15.45_CKAP2,Platelet,A6,18,A6.18
M15.45,CRNKL1,1768640,M15.45_CRNKL1,Platelet,A6,18,A6.18
M15.45,DEF8,1656185,M15.45_DEF8,Platelet,A6,18,A6.18
M15.45,F2R,1742866,M15.45_F2R,Platelet,A6,18,A6.18
M15.45,FLJ13611,1726930,M15.45_FLJ13611,Platelet,A6,18,A6.18
M15.45,HIST1H4K,1662359,M15.45_HIST1H4K,Platelet,A6,18,A6.18
M15.45,ITGAV,2169439,M15.45_ITGAV,Platelet,A6,18,A6.18
M15.45,KLHL20,1756525,M15.45_KLHL20,Platelet,A6,18,A6.18
M15.45,KLHL7,1760792,M15.45_KLHL7,Platelet,A6,18,A6.18
M15.45,LOC727726,1694752,M15.45_LOC727726,Platelet,A6,18,A6.18
M15.45,MANEA,1757026,M15.45_MANEA,Platelet,A6,18,A6.18
M15.45,NKAP,1675359,M15.45_NKAP,Platelet,A6,18,A6.18
M15.45,NUDT9,1680239,M15.45_NUDT9,Platelet,A6,18,A6.18
M15.45,PDE4D,1791483,M15.45_PDE4D,Platelet,A6,18,A6.18
M15.45,PLEKHA3,1797576,M15.45_PLEKHA3,Platelet,A6,18,A6.18
M15.45,PPIL5,1778890,M15.45_PPIL5,Platelet,A6,18,A6.18
M15.45,PTP4A1,1760575,M15.45_PTP4A1,Platelet,A6,18,A6.18
M15.45,SEH1L,2381138,M15.45_SEH1L,Platelet,A6,18,A6.18
M15.45,SEPHS1,1673369,M15.45_SEPHS1,Platelet,A6,18,A6.18
M15.45,TMEM106B,1726288,M15.45_TMEM106B,Platelet,A6,18,A6.18
M15.45,UBE2E3,1669553,M15.45_UBE2E3,Platelet,A6,18,A6.18
M15.45,USP21,2349006,M15.45_USP21,Platelet,A6,18,A6.18
M15.45,VPS37A,1711139,M15.45_VPS37A,Platelet,A6,18,A6.18
M15.45,VPS54,1761086,M15.45_VPS54,Platelet,A6,18,A6.18
M15.46,AES,1712944,M15.46_AES,TBD,A2,30,A2.30
M15.46,ARHGDIA,1734742,M15.46_ARHGDIA,TBD,A2,30,A2.30
M15.46,ATP5D,1679178,M15.46_ATP5D,TBD,A2,30,A2.30
M15.46,C19ORF24,1678052,M15.46_C19ORF24,TBD,A2,30,A2.30
M15.46,CD74,1736567,M15.46_CD74,TBD,A2,30,A2.30
M15.46,CS,2396410,M15.46_CS,TBD,A2,30,A2.30
M15.46,EIF3G,1689446,M15.46_EIF3G,TBD,A2,30,A2.30
M15.46,ELK1,1654289,M15.46_ELK1,TBD,A2,30,A2.30
M15.46,ERGIC3,2359453,M15.46_ERGIC3,TBD,A2,30,A2.30
M15.46,GHDC,1746378,M15.46_GHDC,TBD,A2,30,A2.30
M15.46,GPSN2,1720799,M15.46_GPSN2,TBD,A2,30,A2.30
M15.46,IL10RA,1652825,M15.46_IL10RA,TBD,A2,30,A2.30
M15.46,INTS5,1796968,M15.46_INTS5,TBD,A2,30,A2.30
M15.46,L3MBTL2,2336109,M15.46_L3MBTL2,TBD,A2,30,A2.30
M15.46,MED24,1711853,M15.46_MED24,TBD,A2,30,A2.30
M15.46,NDUFB11,1749709,M15.46_NDUFB11,TBD,A2,30,A2.30
M15.46,NUDCD3,1796900,M15.46_NUDCD3,TBD,A2,30,A2.30
M15.46,P2RY8,1768284,M15.46_P2RY8,TBD,A2,30,A2.30
M15.46,PPP2R1A,1810467,M15.46_PPP2R1A,TBD,A2,30,A2.30
M15.46,RCE1,1685002,M15.46_RCE1,TBD,A2,30,A2.30
M15.46,RNPS1,1691843,M15.46_RNPS1,TBD,A2,30,A2.30
M15.46,SMARCB1,1758823,M15.46_SMARCB1,TBD,A2,30,A2.30
M15.46,SRM,1661337,M15.46_SRM,TBD,A2,30,A2.30
M15.46,TRIM28,1736575,M15.46_TRIM28,TBD,A2,30,A2.30
M15.46,XAB2,1771057,M15.46_XAB2,TBD,A2,30,A2.30
M15.46,ZNF524,1810147,M15.46_ZNF524,TBD,A2,30,A2.30
M15.46,ZNF688,1736577,M15.46_ZNF688,TBD,A2,30,A2.30
M15.47,BSDC1,1734483,M15.47_BSDC1,Antigen presentation,A32,6,A32.6
M15.47,C4ORF8,1651504,M15.47_C4ORF8,Antigen presentation,A32,6,A32.6
M15.47,DVL3,2137464,M15.47_DVL3,Antigen presentation,A32,6,A32.6
M15.47,GMEB1,1727761,M15.47_GMEB1,Antigen presentation,A32,6,A32.6
M15.47,HLA-A,1671054,M15.47_HLA-A,Antigen presentation,A32,6,A32.6
M15.47,HLA-F,2186806,M15.47_HLA-F,Antigen presentation,A32,6,A32.6
M15.47,HLA-H,2130441,M15.47_HLA-H,Antigen presentation,A32,6,A32.6
M15.47,IK,1699362,M15.47_IK,Antigen presentation,A32,6,A32.6
M15.47,INPP5D,1744212,M15.47_INPP5D,Antigen presentation,A32,6,A32.6
M15.47,KIAA0368,1847822,M15.47_KIAA0368,Antigen presentation,A32,6,A32.6
M15.47,LARP1,1681590,M15.47_LARP1,Antigen presentation,A32,6,A32.6
M15.47,LOC644634,1763882,M15.47_LOC644634,Antigen presentation,A32,6,A32.6
M15.47,MARS,1799819,M15.47_MARS,Antigen presentation,A32,6,A32.6
M15.47,NOMO1,2126957,M15.47_NOMO1,Antigen presentation,A32,6,A32.6
M15.47,OTUD5,2088847,M15.47_OTUD5,Antigen presentation,A32,6,A32.6
M15.47,P2RX7,1759326,M15.47_P2RX7,Antigen presentation,A32,6,A32.6
M15.47,PARP6,1771832,M15.47_PARP6,Antigen presentation,A32,6,A32.6
M15.47,PCNXL3,1783350,M15.47_PCNXL3,Antigen presentation,A32,6,A32.6
M15.47,PKN1,2367707,M15.47_PKN1,Antigen presentation,A32,6,A32.6
M15.47,PSD4,2154115,M15.47_PSD4,Antigen presentation,A32,6,A32.6
M15.47,RALY,2403994,M15.47_RALY,Antigen presentation,A32,6,A32.6
M15.47,REXO1,1753008,M15.47_REXO1,Antigen presentation,A32,6,A32.6
M15.47,SASH3,1697554,M15.47_SASH3,Antigen presentation,A32,6,A32.6
M15.47,SFRS8,1692575,M15.47_SFRS8,Antigen presentation,A32,6,A32.6
M15.47,SLFN11,2162860,M15.47_SLFN11,Antigen presentation,A32,6,A32.6
M15.47,SNX19,1788211,M15.47_SNX19,Antigen presentation,A32,6,A32.6
M15.47,UBE2J1,1713759,M15.47_UBE2J1,Antigen presentation,A32,6,A32.6
M15.47,VPS18,1721575,M15.47_VPS18,Antigen presentation,A32,6,A32.6
M15.48,AASDH,1784269,M15.48_AASDH,TBD,A3,14,A3.14
M15.48,CAPS,1757660,M15.48_CAPS,TBD,A3,14,A3.14
M15.48,CDC14A,1774930,M15.48_CDC14A,TBD,A3,14,A3.14
M15.48,CYLD,1775508,M15.48_CYLD,TBD,A3,14,A3.14
M15.48,ENO3,1678904,M15.48_ENO3,TBD,A3,14,A3.14
M15.48,HMBOX1,1720059,M15.48_HMBOX1,TBD,A3,14,A3.14
M15.48,HS.194225,1843949,M15.48_HS.194225,TBD,A3,14,A3.14
M15.48,KIAA1641,1699521,M15.48_KIAA1641,TBD,A3,14,A3.14
M15.48,LOC158160,1728048,M15.48_LOC158160,TBD,A3,14,A3.14
M15.48,LOC286208,1657011,M15.48_LOC286208,TBD,A3,14,A3.14
M15.48,LOC729446,1719694,M15.48_LOC729446,TBD,A3,14,A3.14
M15.48,MRPS25,1798826,M15.48_MRPS25,TBD,A3,14,A3.14
M15.48,NFATC2IP,2379080,M15.48_NFATC2IP,TBD,A3,14,A3.14
M15.48,NUP107,1815924,M15.48_NUP107,TBD,A3,14,A3.14
M15.48,OTUD4,1708203,M15.48_OTUD4,TBD,A3,14,A3.14
M15.48,PIGM,1799860,M15.48_PIGM,TBD,A3,14,A3.14
M15.48,PPARBP,1721729,M15.48_PPARBP,TBD,A3,14,A3.14
M15.48,SYNJ2BP,1697793,M15.48_SYNJ2BP,TBD,A3,14,A3.14
M15.48,TAF2,1694888,M15.48_TAF2,TBD,A3,14,A3.14
M15.48,TIA1,1712634,M15.48_TIA1,TBD,A3,14,A3.14
M15.48,UNC84A,1772316,M15.48_UNC84A,TBD,A3,14,A3.14
M15.48,USPL1,1662686,M15.48_USPL1,TBD,A3,14,A3.14
M15.48,VENTX,1782352,M15.48_VENTX,TBD,A3,14,A3.14
M15.48,ZBTB20,1689456,M15.48_ZBTB20,TBD,A3,14,A3.14
M15.48,ZCCHC11,2373099,M15.48_ZCCHC11,TBD,A3,14,A3.14
M15.48,ZNF160,1777049,M15.48_ZNF160,TBD,A3,14,A3.14
M15.48,ZNF773,1685365,M15.48_ZNF773,TBD,A3,14,A3.14
M15.49,ACSL3,1666096,M15.49_ACSL3,Cell death,A4,1,A4.1
M15.49,ATG12,2188204,M15.49_ATG12,Cell death,A4,1,A4.1
M15.49,BTG1,1775743,M15.49_BTG1,Cell death,A4,1,A4.1
M15.49,C12ORF26,1745497,M15.49_C12ORF26,Cell death,A4,1,A4.1
M15.49,CCNK,1689123,M15.49_CCNK,Cell death,A4,1,A4.1
M15.49,CEP135,1693766,M15.49_CEP135,Cell death,A4,1,A4.1
M15.49,CP110,1773200,M15.49_CP110,Cell death,A4,1,A4.1
M15.49,DDX5,1805344,M15.49_DDX5,Cell death,A4,1,A4.1
M15.49,HS.445036,1856861,M15.49_HS.445036,Cell death,A4,1,A4.1
M15.49,HS.576106,1906187,M15.49_HS.576106,Cell death,A4,1,A4.1
M15.49,KLHL6,1768814,M15.49_KLHL6,Cell death,A4,1,A4.1
M15.49,LOC146517,1764186,M15.49_LOC146517,Cell death,A4,1,A4.1
